time,lat,lon,depth,compound,treatment_type,eddy_vorticity,size_fraction_um,value
2017-10-04T16:00:01,27,27,25,3-Sulfopyruvic acid,DMB,Anticyclonic,0.2,
2017-10-04T16:00:02,27,27,25,3-Sulfopyruvic acid,DMBnoB12,Anticyclonic,0.2,
2017-10-04T16:00:03,27,27,25,3-Sulfopyruvic acid,DeepSeaWater,Anticyclonic,0.2,
2017-10-04T16:00:04,27,27,25,3-Sulfopyruvic acid,noB12,Anticyclonic,0.2,
2017-10-04T16:00:05,27,27,25,3-Sulfopyruvic acid,B12,Anticyclonic,0.2,
2017-10-04T16:00:06,27,27,15,3-Sulfopyruvic acid,Time0,Anticyclonic,0.2,
2017-10-04T16:00:07,27,27,25,3-Sulfopyruvic acid,Control,Anticyclonic,5,12693.59337
2017-10-04T16:00:08,27,27,25,3-Sulfopyruvic acid,DMB,Anticyclonic,5,
2017-10-04T16:00:09,27,27,25,3-Sulfopyruvic acid,DMBnoB12,Anticyclonic,5,
2017-10-04T16:00:10,27,27,25,3-Sulfopyruvic acid,DeepSeaWater,Anticyclonic,5,
2017-10-04T16:00:11,27,27,25,3-Sulfopyruvic acid,noB12,Anticyclonic,5,
2017-10-04T16:00:12,27,27,25,3-Sulfopyruvic acid,B12,Anticyclonic,5,
2017-10-04T16:00:13,27,27,15,3-Sulfopyruvic acid,Time0,Anticyclonic,5,
2017-07-04T08:55:00,25,25,25,"3',5'-Cyclic AMP",Control,Cyclonic,0.2,
2017-07-04T08:55:00,25,25,25,"3',5'-Cyclic AMP",DMB,Cyclonic,0.2,
2017-07-04T08:55:01,25,25,25,"3',5'-Cyclic AMP",DMBnoB12,Cyclonic,0.2,
2017-07-04T08:55:02,25,25,25,"3',5'-Cyclic AMP",DeepSeaWater,Cyclonic,0.2,
2017-07-04T08:55:03,25,25,25,"3',5'-Cyclic AMP",noB12,Cyclonic,0.2,
2017-07-04T08:55:04,25,25,25,"3',5'-Cyclic AMP",B12,Cyclonic,0.2,
2017-07-04T08:55:00,25,25,15,"3',5'-Cyclic AMP",Time0,Cyclonic,0.2,
2017-07-04T08:55:00,25,25,25,"3',5'-Cyclic AMP",Control,Cyclonic,5,14027.26882
2017-07-04T08:55:00,25,25,25,"3',5'-Cyclic AMP",DMB,Cyclonic,5,8749.580645
2017-07-04T08:55:01,25,25,25,"3',5'-Cyclic AMP",DMBnoB12,Cyclonic,5,96539.44086
2017-07-04T08:55:02,25,25,25,"3',5'-Cyclic AMP",DeepSeaWater,Cyclonic,5,126664.5161
2017-07-04T08:55:03,25,25,25,"3',5'-Cyclic AMP",noB12,Cyclonic,5,25471.97849
2017-07-04T08:55:04,25,25,25,"3',5'-Cyclic AMP",B12,Cyclonic,5,
2017-07-04T08:55:00,25,25,15,"3',5'-Cyclic AMP",Time0,Cyclonic,5,
2017-10-04T16:00:00,27,27,25,"3',5'-Cyclic AMP",Control,Anticyclonic,0.2,
2017-10-04T16:00:01,27,27,25,"3',5'-Cyclic AMP",DMB,Anticyclonic,0.2,5065.645161
2017-10-04T16:00:02,27,27,25,"3',5'-Cyclic AMP",DMBnoB12,Anticyclonic,0.2,
2017-10-04T16:00:03,27,27,25,"3',5'-Cyclic AMP",DeepSeaWater,Anticyclonic,0.2,
2017-10-04T16:00:04,27,27,25,"3',5'-Cyclic AMP",noB12,Anticyclonic,0.2,4685.83871
2017-10-04T16:00:05,27,27,25,"3',5'-Cyclic AMP",B12,Anticyclonic,0.2,
2017-10-04T16:00:06,27,27,15,"3',5'-Cyclic AMP",Time0,Anticyclonic,0.2,5936.580645
2017-10-04T16:00:07,27,27,25,"3',5'-Cyclic AMP",Control,Anticyclonic,5,6071.290323
2017-10-04T16:00:08,27,27,25,"3',5'-Cyclic AMP",DMB,Anticyclonic,5,
2017-10-04T16:00:09,27,27,25,"3',5'-Cyclic AMP",DMBnoB12,Anticyclonic,5,
2017-10-04T16:00:10,27,27,25,"3',5'-Cyclic AMP",DeepSeaWater,Anticyclonic,5,40501.15054
2017-10-04T16:00:11,27,27,25,"3',5'-Cyclic AMP",noB12,Anticyclonic,5,12847.93548
2017-10-04T16:00:12,27,27,25,"3',5'-Cyclic AMP",B12,Anticyclonic,5,
2017-10-04T16:00:13,27,27,15,"3',5'-Cyclic AMP",Time0,Anticyclonic,5,
2017-07-04T08:55:00,25,25,25,"3',5'-Cyclic diGMP",Control,Cyclonic,0.2,
2017-07-04T08:55:00,25,25,25,"3',5'-Cyclic diGMP",DMB,Cyclonic,0.2,7229.419355
2017-07-04T08:55:01,25,25,25,"3',5'-Cyclic diGMP",DMBnoB12,Cyclonic,0.2,6574.580645
2017-07-04T08:55:02,25,25,25,"3',5'-Cyclic diGMP",DeepSeaWater,Cyclonic,0.2,8062
2017-07-04T08:55:03,25,25,25,"3',5'-Cyclic diGMP",noB12,Cyclonic,0.2,8236.935484
2017-07-04T08:55:04,25,25,25,"3',5'-Cyclic diGMP",B12,Cyclonic,0.2,
2017-07-04T08:55:00,25,25,15,"3',5'-Cyclic diGMP",Time0,Cyclonic,0.2,
2017-07-04T08:55:00,25,25,25,"3',5'-Cyclic diGMP",Control,Cyclonic,5,6053.516129
2017-07-04T08:55:00,25,25,25,"3',5'-Cyclic diGMP",DMB,Cyclonic,5,
2017-07-04T08:55:01,25,25,25,"3',5'-Cyclic diGMP",DMBnoB12,Cyclonic,5,
2017-07-04T08:55:02,25,25,25,"3',5'-Cyclic diGMP",DeepSeaWater,Cyclonic,5,
2017-07-04T08:55:03,25,25,25,"3',5'-Cyclic diGMP",noB12,Cyclonic,5,
2017-07-04T08:55:04,25,25,25,"3',5'-Cyclic diGMP",B12,Cyclonic,5,
2017-07-04T08:55:00,25,25,15,"3',5'-Cyclic diGMP",Time0,Cyclonic,5,
2017-10-04T16:00:00,27,27,25,"3',5'-Cyclic diGMP",Control,Anticyclonic,0.2,
2017-10-04T16:00:01,27,27,25,"3',5'-Cyclic diGMP",DMB,Anticyclonic,0.2,
2017-10-04T16:00:02,27,27,25,"3',5'-Cyclic diGMP",DMBnoB12,Anticyclonic,0.2,6630.709677
2017-10-04T16:00:03,27,27,25,"3',5'-Cyclic diGMP",DeepSeaWater,Anticyclonic,0.2,7359.451613
2017-10-04T16:00:04,27,27,25,"3',5'-Cyclic diGMP",noB12,Anticyclonic,0.2,
2017-10-04T16:00:05,27,27,25,"3',5'-Cyclic diGMP",B12,Anticyclonic,0.2,6013.290323
2017-10-04T16:00:06,27,27,15,"3',5'-Cyclic diGMP",Time0,Anticyclonic,0.2,4837.387097
2017-10-04T16:00:07,27,27,25,"3',5'-Cyclic diGMP",Control,Anticyclonic,5,
2017-10-04T16:00:08,27,27,25,"3',5'-Cyclic diGMP",DMB,Anticyclonic,5,6605.451613
2017-10-04T16:00:09,27,27,25,"3',5'-Cyclic diGMP",DMBnoB12,Anticyclonic,5,
2017-10-04T16:00:10,27,27,25,"3',5'-Cyclic diGMP",DeepSeaWater,Anticyclonic,5,
2017-10-04T16:00:11,27,27,25,"3',5'-Cyclic diGMP",noB12,Anticyclonic,5,7960.032258
2017-10-04T16:00:12,27,27,25,"3',5'-Cyclic diGMP",B12,Anticyclonic,5,13370.87097
2017-10-04T16:00:13,27,27,15,"3',5'-Cyclic diGMP",Time0,Anticyclonic,5,
2017-07-04T08:55:00,25,25,25,4-Aminobutyric acid,Control,Cyclonic,0.2,15703909.42
2017-07-04T08:55:00,25,25,25,4-Aminobutyric acid,DMB,Cyclonic,0.2,12598474.27
2017-07-04T08:55:01,25,25,25,4-Aminobutyric acid,DMBnoB12,Cyclonic,0.2,11921779.57
2017-07-04T08:55:02,25,25,25,4-Aminobutyric acid,DeepSeaWater,Cyclonic,0.2,14025552.16
2017-07-04T08:55:03,25,25,25,4-Aminobutyric acid,noB12,Cyclonic,0.2,13314485.51
2017-07-04T08:55:04,25,25,25,4-Aminobutyric acid,B12,Cyclonic,0.2,14567170.22
2017-07-04T08:55:00,25,25,15,4-Aminobutyric acid,Time0,Cyclonic,0.2,15267241.34
2017-07-04T08:55:00,25,25,25,4-Aminobutyric acid,Control,Cyclonic,5,34008766.98
2017-07-04T08:55:00,25,25,25,4-Aminobutyric acid,DMB,Cyclonic,5,23484316.12
2017-07-04T08:55:01,25,25,25,4-Aminobutyric acid,DMBnoB12,Cyclonic,5,39066378.83
2017-07-04T08:55:02,25,25,25,4-Aminobutyric acid,DeepSeaWater,Cyclonic,5,31633460.74
2017-07-04T08:55:03,25,25,25,4-Aminobutyric acid,noB12,Cyclonic,5,38826941.97
2017-07-04T08:55:04,25,25,25,4-Aminobutyric acid,B12,Cyclonic,5,19923838.1
2017-07-04T08:55:00,25,25,15,4-Aminobutyric acid,Time0,Cyclonic,5,17966899.93
2017-10-04T16:00:00,27,27,25,4-Aminobutyric acid,Control,Anticyclonic,0.2,15949785.79
2017-10-04T16:00:01,27,27,25,4-Aminobutyric acid,DMB,Anticyclonic,0.2,16165102.43
2017-10-04T16:00:02,27,27,25,4-Aminobutyric acid,DMBnoB12,Anticyclonic,0.2,18463535.38
2017-10-04T16:00:03,27,27,25,4-Aminobutyric acid,DeepSeaWater,Anticyclonic,0.2,15797923.22
2017-10-04T16:00:04,27,27,25,4-Aminobutyric acid,noB12,Anticyclonic,0.2,17036826.41
2017-10-04T16:00:05,27,27,25,4-Aminobutyric acid,B12,Anticyclonic,0.2,15680173.65
2017-10-04T16:00:06,27,27,15,4-Aminobutyric acid,Time0,Anticyclonic,0.2,16979487.08
2017-10-04T16:00:07,27,27,25,4-Aminobutyric acid,Control,Anticyclonic,5,21904850.98
2017-10-04T16:00:08,27,27,25,4-Aminobutyric acid,DMB,Anticyclonic,5,20283165.71
2017-10-04T16:00:09,27,27,25,4-Aminobutyric acid,DMBnoB12,Anticyclonic,5,23309122.93
2017-10-04T16:00:10,27,27,25,4-Aminobutyric acid,DeepSeaWater,Anticyclonic,5,33129807.34
2017-10-04T16:00:11,27,27,25,4-Aminobutyric acid,noB12,Anticyclonic,5,27902859.74
2017-10-04T16:00:12,27,27,25,4-Aminobutyric acid,B12,Anticyclonic,5,19234530.6
2017-10-04T16:00:13,27,27,15,4-Aminobutyric acid,Time0,Anticyclonic,5,20345549.01
2017-07-04T08:55:00,25,25,25,5-Hydroxyectoine,Control,Cyclonic,0.2,545507.1125
2017-07-04T08:55:00,25,25,25,5-Hydroxyectoine,DMB,Cyclonic,0.2,269904.5022
2017-07-04T08:55:01,25,25,25,5-Hydroxyectoine,DMBnoB12,Cyclonic,0.2,440171.3699
2017-07-04T08:55:02,25,25,25,5-Hydroxyectoine,DeepSeaWater,Cyclonic,0.2,270801.7887
2017-07-04T08:55:03,25,25,25,5-Hydroxyectoine,noB12,Cyclonic,0.2,371738.7098
2017-07-04T08:55:04,25,25,25,5-Hydroxyectoine,B12,Cyclonic,0.2,1664651.177
2017-07-04T08:55:00,25,25,15,5-Hydroxyectoine,Time0,Cyclonic,0.2,1035010.735
2017-07-04T08:55:00,25,25,25,5-Hydroxyectoine,Control,Cyclonic,5,697120.5698
2017-07-04T08:55:00,25,25,25,5-Hydroxyectoine,DMB,Cyclonic,5,238760.7004
2017-07-04T08:55:01,25,25,25,5-Hydroxyectoine,DMBnoB12,Cyclonic,5,331889.0975
2017-07-04T08:55:02,25,25,25,5-Hydroxyectoine,DeepSeaWater,Cyclonic,5,515768.0223
2017-07-04T08:55:03,25,25,25,5-Hydroxyectoine,noB12,Cyclonic,5,643999.7039
2017-07-04T08:55:04,25,25,25,5-Hydroxyectoine,B12,Cyclonic,5,517346.8077
2017-07-04T08:55:00,25,25,15,5-Hydroxyectoine,Time0,Cyclonic,5,133616.612
2017-10-04T16:00:00,27,27,25,5-Hydroxyectoine,Control,Anticyclonic,0.2,405731.9366
2017-10-04T16:00:01,27,27,25,5-Hydroxyectoine,DMB,Anticyclonic,0.2,1067018.515
2017-10-04T16:00:02,27,27,25,5-Hydroxyectoine,DMBnoB12,Anticyclonic,0.2,687265.0045
2017-10-04T16:00:03,27,27,25,5-Hydroxyectoine,DeepSeaWater,Anticyclonic,0.2,200099.9081
2017-10-04T16:00:04,27,27,25,5-Hydroxyectoine,noB12,Anticyclonic,0.2,630787.3897
2017-10-04T16:00:05,27,27,25,5-Hydroxyectoine,B12,Anticyclonic,0.2,520976.0627
2017-10-04T16:00:06,27,27,15,5-Hydroxyectoine,Time0,Anticyclonic,0.2,493551.3818
2017-10-04T16:00:07,27,27,25,5-Hydroxyectoine,Control,Anticyclonic,5,2004435.144
2017-10-04T16:00:08,27,27,25,5-Hydroxyectoine,DMB,Anticyclonic,5,829234.7063
2017-10-04T16:00:09,27,27,25,5-Hydroxyectoine,DMBnoB12,Anticyclonic,5,1581592.67
2017-10-04T16:00:10,27,27,25,5-Hydroxyectoine,DeepSeaWater,Anticyclonic,5,794829.783
2017-10-04T16:00:11,27,27,25,5-Hydroxyectoine,noB12,Anticyclonic,5,1451948.573
2017-10-04T16:00:12,27,27,25,5-Hydroxyectoine,B12,Anticyclonic,5,403126.7672
2017-10-04T16:00:13,27,27,15,5-Hydroxyectoine,Time0,Anticyclonic,5,2265473.474
2017-07-04T08:55:00,25,25,25,5-Oxoproline,Control,Cyclonic,0.2,21659771.81
2017-07-04T08:55:00,25,25,25,5-Oxoproline,DMB,Cyclonic,0.2,19451598.26
2017-07-04T08:55:01,25,25,25,5-Oxoproline,DMBnoB12,Cyclonic,0.2,21135083.34
2017-07-04T08:55:02,25,25,25,5-Oxoproline,DeepSeaWater,Cyclonic,0.2,25476897.19
2017-07-04T08:55:03,25,25,25,5-Oxoproline,noB12,Cyclonic,0.2,19705664.48
2017-07-04T08:55:04,25,25,25,5-Oxoproline,B12,Cyclonic,0.2,36659842.26
2017-07-04T08:55:00,25,25,15,5-Oxoproline,Time0,Cyclonic,0.2,37446424.44
2017-07-04T08:55:00,25,25,25,5-Oxoproline,Control,Cyclonic,5,45482271.74
2017-07-04T08:55:00,25,25,25,5-Oxoproline,DMB,Cyclonic,5,32734885.52
2017-07-04T08:55:01,25,25,25,5-Oxoproline,DMBnoB12,Cyclonic,5,61381545.26
2017-07-04T08:55:02,25,25,25,5-Oxoproline,DeepSeaWater,Cyclonic,5,98081905.63
2017-07-04T08:55:03,25,25,25,5-Oxoproline,noB12,Cyclonic,5,68146769.27
2017-07-04T08:55:04,25,25,25,5-Oxoproline,B12,Cyclonic,5,41332886.98
2017-07-04T08:55:00,25,25,15,5-Oxoproline,Time0,Cyclonic,5,40241691.5
2017-10-04T16:00:00,27,27,25,5-Oxoproline,Control,Anticyclonic,0.2,10551676.88
2017-10-04T16:00:01,27,27,25,5-Oxoproline,DMB,Anticyclonic,0.2,11138962.21
2017-10-04T16:00:02,27,27,25,5-Oxoproline,DMBnoB12,Anticyclonic,0.2,12782809.51
2017-10-04T16:00:03,27,27,25,5-Oxoproline,DeepSeaWater,Anticyclonic,0.2,12456474.17
2017-10-04T16:00:04,27,27,25,5-Oxoproline,noB12,Anticyclonic,0.2,13195420.09
2017-10-04T16:00:05,27,27,25,5-Oxoproline,B12,Anticyclonic,0.2,14503490.99
2017-10-04T16:00:06,27,27,15,5-Oxoproline,Time0,Anticyclonic,0.2,15021083.21
2017-10-04T16:00:07,27,27,25,5-Oxoproline,Control,Anticyclonic,5,46796640.63
2017-10-04T16:00:08,27,27,25,5-Oxoproline,DMB,Anticyclonic,5,36700576.28
2017-10-04T16:00:09,27,27,25,5-Oxoproline,DMBnoB12,Anticyclonic,5,39589223.43
2017-10-04T16:00:10,27,27,25,5-Oxoproline,DeepSeaWater,Anticyclonic,5,80887718.41
2017-10-04T16:00:11,27,27,25,5-Oxoproline,noB12,Anticyclonic,5,59329199.7
2017-10-04T16:00:12,27,27,25,5-Oxoproline,B12,Anticyclonic,5,35233088.81
2017-10-04T16:00:13,27,27,15,5-Oxoproline,Time0,Anticyclonic,5,42180138.79
2017-07-04T08:55:00,25,25,25,Adenine,Control,Cyclonic,0.2,46128089.76
2017-07-04T08:55:00,25,25,25,Adenine,DMB,Cyclonic,0.2,60170199.1
2017-07-04T08:55:01,25,25,25,Adenine,DMBnoB12,Cyclonic,0.2,119301255.2
2017-07-04T08:55:02,25,25,25,Adenine,DeepSeaWater,Cyclonic,0.2,114108717.3
2017-07-04T08:55:03,25,25,25,Adenine,noB12,Cyclonic,0.2,142260913.2
2017-07-04T08:55:04,25,25,25,Adenine,B12,Cyclonic,0.2,65786135.16
2017-07-04T08:55:00,25,25,15,Adenine,Time0,Cyclonic,0.2,72254999.27
2017-07-04T08:55:00,25,25,25,Adenine,Control,Cyclonic,5,216771155.8
2017-07-04T08:55:00,25,25,25,Adenine,DMB,Cyclonic,5,158215802.7
2017-07-04T08:55:01,25,25,25,Adenine,DMBnoB12,Cyclonic,5,223323135.1
2017-07-04T08:55:02,25,25,25,Adenine,DeepSeaWater,Cyclonic,5,488373900
2017-07-04T08:55:03,25,25,25,Adenine,noB12,Cyclonic,5,270350248.6
2017-07-04T08:55:04,25,25,25,Adenine,B12,Cyclonic,5,98078169.63
2017-07-04T08:55:00,25,25,15,Adenine,Time0,Cyclonic,5,55813876.47
2017-10-04T16:00:00,27,27,25,Adenine,Control,Anticyclonic,0.2,67487390.54
2017-10-04T16:00:01,27,27,25,Adenine,DMB,Anticyclonic,0.2,66621207.31
2017-10-04T16:00:02,27,27,25,Adenine,DMBnoB12,Anticyclonic,0.2,113810229.3
2017-10-04T16:00:03,27,27,25,Adenine,DeepSeaWater,Anticyclonic,0.2,122928512.9
2017-10-04T16:00:04,27,27,25,Adenine,noB12,Anticyclonic,0.2,117779687
2017-10-04T16:00:05,27,27,25,Adenine,B12,Anticyclonic,0.2,88260745.38
2017-10-04T16:00:06,27,27,15,Adenine,Time0,Anticyclonic,0.2,74694415.66
2017-10-04T16:00:07,27,27,25,Adenine,Control,Anticyclonic,5,125959929.6
2017-10-04T16:00:08,27,27,25,Adenine,DMB,Anticyclonic,5,125076763
2017-10-04T16:00:09,27,27,25,Adenine,DMBnoB12,Anticyclonic,5,125812834.2
2017-10-04T16:00:10,27,27,25,Adenine,DeepSeaWater,Anticyclonic,5,368374309.8
2017-10-04T16:00:11,27,27,25,Adenine,noB12,Anticyclonic,5,236298748
2017-10-04T16:00:12,27,27,25,Adenine,B12,Anticyclonic,5,123357568.2
2017-10-04T16:00:13,27,27,15,Adenine,Time0,Anticyclonic,5,92585908.9
2017-07-04T08:55:00,25,25,25,Adenosine,Control,Cyclonic,0.2,13304713.55
2017-07-04T08:55:00,25,25,25,Adenosine,DMB,Cyclonic,0.2,13181513.75
2017-07-04T08:55:01,25,25,25,Adenosine,DMBnoB12,Cyclonic,0.2,29424325.19
2017-07-04T08:55:02,25,25,25,Adenosine,DeepSeaWater,Cyclonic,0.2,15207501.77
2017-07-04T08:55:03,25,25,25,Adenosine,noB12,Cyclonic,0.2,39684080.22
2017-07-04T08:55:04,25,25,25,Adenosine,B12,Cyclonic,0.2,33152250.56
2017-07-04T08:55:00,25,25,15,Adenosine,Time0,Cyclonic,0.2,4399295.946
2017-07-04T08:55:00,25,25,25,Adenosine,Control,Cyclonic,5,235049373.1
2017-07-04T08:55:00,25,25,25,Adenosine,DMB,Cyclonic,5,176468215.6
2017-07-04T08:55:01,25,25,25,Adenosine,DMBnoB12,Cyclonic,5,307217363.6
2017-07-04T08:55:02,25,25,25,Adenosine,DeepSeaWater,Cyclonic,5,308909666.4
2017-07-04T08:55:03,25,25,25,Adenosine,noB12,Cyclonic,5,418610851.4
2017-07-04T08:55:04,25,25,25,Adenosine,B12,Cyclonic,5,85379769.38
2017-07-04T08:55:00,25,25,15,Adenosine,Time0,Cyclonic,5,25914509.76
2017-10-04T16:00:00,27,27,25,Adenosine,Control,Anticyclonic,0.2,7042170.72
2017-10-04T16:00:01,27,27,25,Adenosine,DMB,Anticyclonic,0.2,6273091.032
2017-10-04T16:00:02,27,27,25,Adenosine,DMBnoB12,Anticyclonic,0.2,16647894.04
2017-10-04T16:00:03,27,27,25,Adenosine,DeepSeaWater,Anticyclonic,0.2,19846307.47
2017-10-04T16:00:04,27,27,25,Adenosine,noB12,Anticyclonic,0.2,14228180.51
2017-10-04T16:00:05,27,27,25,Adenosine,B12,Anticyclonic,0.2,8111266.323
2017-10-04T16:00:06,27,27,15,Adenosine,Time0,Anticyclonic,0.2,2753924.505
2017-10-04T16:00:07,27,27,25,Adenosine,Control,Anticyclonic,5,80628838.45
2017-10-04T16:00:08,27,27,25,Adenosine,DMB,Anticyclonic,5,110462456.9
2017-10-04T16:00:09,27,27,25,Adenosine,DMBnoB12,Anticyclonic,5,168473525.5
2017-10-04T16:00:10,27,27,25,Adenosine,DeepSeaWater,Anticyclonic,5,370353434.5
2017-10-04T16:00:11,27,27,25,Adenosine,noB12,Anticyclonic,5,220615059
2017-10-04T16:00:12,27,27,25,Adenosine,B12,Anticyclonic,5,77463738.54
2017-10-04T16:00:13,27,27,15,Adenosine,Time0,Anticyclonic,5,37866507.4
2017-07-04T08:55:00,25,25,25,Adenosine monophosphate,Control,Cyclonic,0.2,359056.6919
2017-07-04T08:55:00,25,25,25,Adenosine monophosphate,DMB,Cyclonic,0.2,416463.2316
2017-07-04T08:55:01,25,25,25,Adenosine monophosphate,DMBnoB12,Cyclonic,0.2,807618.8789
2017-07-04T08:55:02,25,25,25,Adenosine monophosphate,DeepSeaWater,Cyclonic,0.2,895757.5587
2017-07-04T08:55:03,25,25,25,Adenosine monophosphate,noB12,Cyclonic,0.2,738638.0082
2017-07-04T08:55:04,25,25,25,Adenosine monophosphate,B12,Cyclonic,0.2,248420.2024
2017-07-04T08:55:00,25,25,15,Adenosine monophosphate,Time0,Cyclonic,0.2,285122.1812
2017-07-04T08:55:00,25,25,25,Adenosine monophosphate,Control,Cyclonic,5,2960936.945
2017-07-04T08:55:00,25,25,25,Adenosine monophosphate,DMB,Cyclonic,5,1689794.775
2017-07-04T08:55:01,25,25,25,Adenosine monophosphate,DMBnoB12,Cyclonic,5,6622140.711
2017-07-04T08:55:02,25,25,25,Adenosine monophosphate,DeepSeaWater,Cyclonic,5,9498637.069
2017-07-04T08:55:03,25,25,25,Adenosine monophosphate,noB12,Cyclonic,5,5201340.013
2017-07-04T08:55:04,25,25,25,Adenosine monophosphate,B12,Cyclonic,5,1918945.683
2017-07-04T08:55:00,25,25,15,Adenosine monophosphate,Time0,Cyclonic,5,1769555.654
2017-10-04T16:00:00,27,27,25,Adenosine monophosphate,Control,Anticyclonic,0.2,222784.8748
2017-10-04T16:00:01,27,27,25,Adenosine monophosphate,DMB,Anticyclonic,0.2,170266.6187
2017-10-04T16:00:02,27,27,25,Adenosine monophosphate,DMBnoB12,Anticyclonic,0.2,752774.4548
2017-10-04T16:00:03,27,27,25,Adenosine monophosphate,DeepSeaWater,Anticyclonic,0.2,721403.5174
2017-10-04T16:00:04,27,27,25,Adenosine monophosphate,noB12,Anticyclonic,0.2,698529.4455
2017-10-04T16:00:05,27,27,25,Adenosine monophosphate,B12,Anticyclonic,0.2,313531.8522
2017-10-04T16:00:06,27,27,15,Adenosine monophosphate,Time0,Anticyclonic,0.2,241696.6127
2017-10-04T16:00:07,27,27,25,Adenosine monophosphate,Control,Anticyclonic,5,1928230.537
2017-10-04T16:00:08,27,27,25,Adenosine monophosphate,DMB,Anticyclonic,5,2551984.671
2017-10-04T16:00:09,27,27,25,Adenosine monophosphate,DMBnoB12,Anticyclonic,5,4740065.308
2017-10-04T16:00:10,27,27,25,Adenosine monophosphate,DeepSeaWater,Anticyclonic,5,7986799.681
2017-10-04T16:00:11,27,27,25,Adenosine monophosphate,noB12,Anticyclonic,5,5187796.688
2017-10-04T16:00:12,27,27,25,Adenosine monophosphate,B12,Anticyclonic,5,1638330.681
2017-10-04T16:00:13,27,27,15,Adenosine monophosphate,Time0,Anticyclonic,5,1863129.026
2017-07-04T08:55:00,25,25,25,Allopurinol,Control,Cyclonic,0.2,2755394.774
2017-07-04T08:55:00,25,25,25,Allopurinol,DMB,Cyclonic,0.2,1181423.204
2017-07-04T08:55:01,25,25,25,Allopurinol,DMBnoB12,Cyclonic,0.2,2211972.661
2017-07-04T08:55:02,25,25,25,Allopurinol,DeepSeaWater,Cyclonic,0.2,5807264.5
2017-07-04T08:55:03,25,25,25,Allopurinol,noB12,Cyclonic,0.2,3967842.054
2017-07-04T08:55:04,25,25,25,Allopurinol,B12,Cyclonic,0.2,2411202.505
2017-07-04T08:55:00,25,25,15,Allopurinol,Time0,Cyclonic,0.2,1299022.57
2017-07-04T08:55:00,25,25,25,Allopurinol,Control,Cyclonic,5,135248396.4
2017-07-04T08:55:00,25,25,25,Allopurinol,DMB,Cyclonic,5,114327327.4
2017-07-04T08:55:01,25,25,25,Allopurinol,DMBnoB12,Cyclonic,5,138870135.9
2017-07-04T08:55:02,25,25,25,Allopurinol,DeepSeaWater,Cyclonic,5,167552345.8
2017-07-04T08:55:03,25,25,25,Allopurinol,noB12,Cyclonic,5,167037852.1
2017-07-04T08:55:04,25,25,25,Allopurinol,B12,Cyclonic,5,48051196.39
2017-07-04T08:55:00,25,25,15,Allopurinol,Time0,Cyclonic,5,38282431.01
2017-10-04T16:00:00,27,27,25,Allopurinol,Control,Anticyclonic,0.2,849325.8065
2017-10-04T16:00:01,27,27,25,Allopurinol,DMB,Anticyclonic,0.2,698826.0968
2017-10-04T16:00:02,27,27,25,Allopurinol,DMBnoB12,Anticyclonic,0.2,2351031.559
2017-10-04T16:00:03,27,27,25,Allopurinol,DeepSeaWater,Anticyclonic,0.2,3844603.591
2017-10-04T16:00:04,27,27,25,Allopurinol,noB12,Anticyclonic,0.2,2556385.548
2017-10-04T16:00:05,27,27,25,Allopurinol,B12,Anticyclonic,0.2,1026370.495
2017-10-04T16:00:06,27,27,15,Allopurinol,Time0,Anticyclonic,0.2,695995.6344
2017-10-04T16:00:07,27,27,25,Allopurinol,Control,Anticyclonic,5,80528910.06
2017-10-04T16:00:08,27,27,25,Allopurinol,DMB,Anticyclonic,5,63486168.86
2017-10-04T16:00:09,27,27,25,Allopurinol,DMBnoB12,Anticyclonic,5,75000085.63
2017-10-04T16:00:10,27,27,25,Allopurinol,DeepSeaWater,Anticyclonic,5,108642723.7
2017-10-04T16:00:11,27,27,25,Allopurinol,noB12,Anticyclonic,5,114819274.7
2017-10-04T16:00:12,27,27,25,Allopurinol,B12,Anticyclonic,5,43833718.28
2017-10-04T16:00:13,27,27,15,Allopurinol,Time0,Anticyclonic,5,46585364.26
2017-07-04T08:55:00,25,25,25,Amino Propanesulfonic Acid,Control,Cyclonic,0.2,8188074.423
2017-07-04T08:55:00,25,25,25,Amino Propanesulfonic Acid,DMB,Cyclonic,0.2,6210782.878
2017-07-04T08:55:01,25,25,25,Amino Propanesulfonic Acid,DMBnoB12,Cyclonic,0.2,6488191.599
2017-07-04T08:55:02,25,25,25,Amino Propanesulfonic Acid,DeepSeaWater,Cyclonic,0.2,6320426.705
2017-07-04T08:55:03,25,25,25,Amino Propanesulfonic Acid,noB12,Cyclonic,0.2,8800739.909
2017-07-04T08:55:04,25,25,25,Amino Propanesulfonic Acid,B12,Cyclonic,0.2,6927800.644
2017-07-04T08:55:00,25,25,15,Amino Propanesulfonic Acid,Time0,Cyclonic,0.2,8976672.155
2017-07-04T08:55:00,25,25,25,Amino Propanesulfonic Acid,Control,Cyclonic,5,6995843.053
2017-07-04T08:55:00,25,25,25,Amino Propanesulfonic Acid,DMB,Cyclonic,5,6014269.488
2017-07-04T08:55:01,25,25,25,Amino Propanesulfonic Acid,DMBnoB12,Cyclonic,5,6159990.301
2017-07-04T08:55:02,25,25,25,Amino Propanesulfonic Acid,DeepSeaWater,Cyclonic,5,7406120.04
2017-07-04T08:55:03,25,25,25,Amino Propanesulfonic Acid,noB12,Cyclonic,5,5773869.24
